YEAR,speciesID,cohortNum,cohortID,density,dbh,basal_diameter,height,total_biomass,agb,lai,mort,fec,rgr,gpp,
2026,3,11,2008,0.000245291309331,0.161046162546,0.161049818575,15.3012595241,172.498664329,115.078811447,1.8,3.74130772782e-05,109.012754536,0.000137283062816,0.00450334243254,
2026,3,12,2009,0.000276574280536,0.152297715009,0.152301450259,15.0082342882,151.41287992,100.898957375,1.8,3.61503625668e-05,89.6971521542,0.000146497174683,0.00450334243254,
2026,3,13,2010,0.000285848157264,0.143383584045,0.143387428871,14.676913049,131.378807504,87.4371314009,1.8,3.4885970424e-05,67.683071748,0.000157917756374,0.00450334243254,
2026,3,14,2011,0.00032622803306,0.134179637253,0.134183633709,14.2962758183,112.238089221,74.5875076756,1.8,3.36050897047e-05,45.2944369574,0.000171783815559,0.00450334243254,
2026,3,15,2012,0.00035590685613,0.124561667504,0.124565876566,13.8518556338,93.9200735713,62.3037090455,1.8,3.2294717719e-05,26.2178086586,0.000187922045976,0.00450334243254,
2026,3,16,2013,0.000384737346341,0.114892902063,0.114897399516,13.3513309595,77.2437517531,51.1354003077,1.8,3.10082522095e-05,13.5101111258,0.000205311449356,0.00450334243254,
2026,3,17,2014,0.000425595653492,0.105227679671,0.105232569045,12.7906356539,62.3150108977,41.152799938,1.8,2.97557926804e-05,6.40248537033,0.000224035713595,0.00450334243254,
2026,3,18,2015,0.000465510844798,0.0956500928017,0.0956555171087,12.1683471206,49.2321961059,32.420393096,1.8,2.85520318838e-05,2.88417101776,0.000244743685574,0.00450334243254,
2026,3,19,2016,0.000499769298115,0.0863559472304,0.0863620979375,11.4935032945,38.1499927404,25.0391429981,1.8,2.74271370956e-05,1.27797977676,0.000268053991758,0.00450334243254,
2026,3,20,2017,0.000558233058859,0.0773423974213,0.0773495535825,10.7645508992,28.8976561743,18.89221491,1.8,2.63921357509e-05,0.562015047381,0.000295087436764,0.00450334243254,
2026,3,21,2018,0.00062496786812,0.0685206825737,0.0685292852232,9.97213849087,21.2360992166,13.8175868546,1.8,2.54648249917e-05,0.243867901303,0.000327551410215,0.00450334243254,
2026,3,22,2019,0.00072697635335,0.0597430842166,0.0597539010446,9.09765188161,14.9379578572,9.66172459546,1.8,2.46992150709e-05,0.102618824812,0.000368296326765,0.00450334243254,
2026,3,23,2020,0.000806076565885,0.0511600755031,0.0511744300073,8.15066831398,10.0016572612,6.42009508275,1.8,2.42649231693e-05,0.0421938252516,0.000420116597685,0.00450334243254,
2026,3,24,2021,0.000954313308657,0.042721734994,0.0427422408307,7.12184371611,6.25677176081,3.9762443299,1.8,2.45030728433e-05,0.0166704958369,0.000488794102644,0.00450334243254,
2026,3,25,2022,0.00106391716926,0.0344784992923,0.0345108655493,6.0139458362,3.57516963188,2.24113743885,1.8,2.6157971918e-05,0.00624304222661,0.000583481215891,0.00450334243254,
2026,3,26,2023,0.00116355643994,0.0267306729631,0.0267882211987,4.87213989065,1.84240365224,1.13325611036,1.8,3.05311526982e-05,0.00223785911436,0.000715766968443,0.00450334243254,
2026,3,27,2024,0.00133447498022,0.0194522442915,0.0195731297499,3.70729483522,0.814339080571,0.48721107704,1.8,3.988272005e-05,0.000736002724842,0.000912099780195,0.00450334243254,
2026,3,28,2025,0.00147391365978,0.0127193416531,0.0130243426727,2.56077949779,0.287006719302,0.164557110413,1.8,5.72888096629e-05,0.000210092903984,0.00122057834977,0.00450334243254,
2027,1,0,0,0.000170142904511,0.200091871089,0.200093823675,18.8991715698,319.009728,214.729411776,1.8,4.32940300301e-05,2.8270803871,7.9740260552e-05,0.00425285163822,
2027,1,1,0,0.000291171480826,0.280976009452,0.28097735706,22.5728272898,750.621159237,506.795935143,1.8,5.65583197842e-05,45.4515433365,5.62905322009e-05,0.00425285163822,
2027,1,2,0,3.62495835441e-05,0.561623173741,0.561624286299,28.158215583,3810.73835149,2582.7874988,1.8,0.000110849652434,518.749254192,2.57986782985e-05,0.00425285163822,
2027,1,3,0,7.74330996909e-05,0.177355397349,0.177357713152,17.5715846876,233.470777361,156.941386422,1.8,3.98243649942e-05,1.17666756707,8.95265262231e-05,0.00425285163822,
2027,1,4,2001,8.14142506905e-05,0.170895460624,0.170897910334,17.1662129139,211.932847625,142.400132404,1.8,3.88619855025e-05,0.911338631252,9.27573216723e-05,0.00425285163822,
2027,1,5,2002,8.55714779732e-05,0.164223412797,0.164226019747,16.7336469947,190.948960992,128.237459637,1.8,3.78794138004e-05,0.697697310938,9.63504199467e-05,0.00425285163822,
2027,1,6,2003,8.46657202181e-05,0.157569207063,0.157571993602,16.287718499,171.282341159,114.968496365,1.8,3.69113401959e-05,0.532690033237,0.000100225997099,0.00425285163822,
2027,1,7,2004,9.01429500913e-05,0.150869456653,0.150872451578,15.8235951811,152.736354882,102.460378051,1.8,3.59489752948e-05,0.404461541975,0.000104461772811,0.00425285163822,
2027,1,8,2005,8.91951317828e-05,0.144104262044,0.144107501408,15.3389987365,135.267972602,90.6839563594,1.8,3.49901664897e-05,0.305039565641,0.00010912552729,0.00425285163822,
2027,1,9,2006,8.6520480535e-05,0.137487578883,0.137491097752,14.849023667,119.386144853,79.9819773847,1.8,3.40654238505e-05,0.230502059546,0.000114116560953,0.00425285163822,
2027,1,10,2007,8.83237573103e-05,0.130951806042,0.130955649427,14.3489700823,104.845036826,70.1882316659,1.8,3.3165083661e-05,0.173988822494,0.000119525619125,0.00425285163822,
2027,1,11,2008,8.62604192651e-05,0.124463401705,0.12446762647,13.8362215853,91.5137567025,61.2141080973,1.8,3.22846474446e-05,0.130959909681,0.000125438609402,0.00425285163822,
2027,1,12,2009,9.16800449318e-05,0.11790627527,0.117910960894,13.300980458,79.1344216686,52.8857018849,1.8,3.14090347441e-05,0.0977425737675,0.000132052319824,0.00425285163822,
2027,1,13,2010,8.86822193845e-05,0.111332643683,0.111337888481,12.7466091524,67.7997875131,45.2651502653,1.8,3.05462618888e-05,0.0724527294375,0.00013943584094,0.00425285163822,
2027,1,14,2011,9.47794327707e-05,0.104683647386,0.10468958628,12.1671695469,57.4007938548,38.2788261349,1.8,2.96899771845e-05,0.0531499207846,0.000147810178415,0.00425285163822,
2027,1,15,2012,9.52697925489e-05,0.0978746730564,0.0978815004174,11.5536313283,47.8277391011,31.8528459423,1.8,2.88317895641e-05,0.038382654351,0.000157515125688,0.00425285163822,
2027,1,16,2013,9.39856325333e-05,0.0911379931095,0.091145939524,10.925858838,39.3905418886,26.1948166798,1.8,2.80039236114e-05,0.0275546571987,0.000168478340487,0.00425285163822,
2027,1,17,2014,9.44760032546e-05,0.0844551856858,0.0844645698374,10.2820316208,31.9974135146,21.2424125735,1.8,2.72078489538e-05,0.0196238369915,0.000180994909115,0.00425285163822,
2027,1,18,2015,9.32747627813e-05,0.0778408756932,0.077852139702,9.62345348148,25.5961649017,16.9598526884,1.8,2.64521185441e-05,0.0138547721811,0.000195382314203,0.00425285163822,
2027,1,19,2016,8.98498127592e-05,0.0713929240036,0.0714066581967,8.96033840932,20.1908882432,13.3488560447,1.8,2.57591738639e-05,0.00973327419595,0.000211817350562,0.00425285163822,
2027,1,20,2017,9.00424241945e-05,0.065100929778,0.065117982252,8.29256234555,15.6686494632,10.3328000287,1.8,2.51470089024e-05,0.00679016817538,0.000230780882871,0.00425285163822,
2027,1,21,2018,9.0293162937e-05,0.0588971260145,0.0589188037489,7.61354866099,11.8943834088,7.82048401511,1.8,2.46445054206e-05,0.00467561680164,0.000253145736812,0.00425285163822,
2027,1,22,2019,9.42391424697e-05,0.0526535139396,0.0526820253706,6.9089818759,8.73668361988,5.72348670002,1.8,2.43119479857e-05,0.00314140595471,0.000280520932605,0.00425285163822,
2027,1,23,2020,9.36454523673e-05,0.0464789818409,0.0465178814784,6.19083433065,6.19849704428,4.04272828685,1.8,2.42838034675e-05,0.00206280834817,0.000314120014651,0.00425285163822,
2027,1,24,2021,0.000100408781673,0.0403302744581,0.0403859690984,5.45428303865,4.19860449468,2.72315131793,1.8,2.47882585442e-05,0.00131087920373,0.000356638052399,0.00425285163822,
2027,1,25,2022,0.000101627119452,0.0342153556271,0.0343001146784,4.700736263,2.67964310179,1.7255035539,1.8,2.62397275593e-05,0.000798372136155,0.000412010940906,0.00425285163822,
2027,1,26,2023,0.000101860470588,0.0283287936422,0.0284659122628,3.95663942302,1.60860852078,1.0262658341,1.8,2.92344944164e-05,0.000467611843346,0.000484080726152,0.00425285163822,
2027,1,27,2024,0.000108643874506,0.0226207887893,0.0228598436326,3.22102841826,0.886497932855,0.558587568328,1.8,3.47417521025e-05,0.000258119195335,0.000581892807743,0.00425285163822,
2027,1,28,2025,0.000112204392191,0.0170767051467,0.0175197221732,2.50100009562,0.434041067293,0.26880162236,1.8,4.41575287534e-05,0.000130747179759,0.000720567800701,0.00425285163822,
